floor,total_floor,gym,lift,property_age,property_size,swimming_pool,rent,deposit,type,furnishing,lease_type,locality,parking,building_type,property_id,count
1,3.0,0,0,0,600,0,10000,100000,1,2,0,1113,3,1,ff80818157e246e00157e67267ef213f,8.0
2,3.0,0,0,0,400,0,8000,80000,0,2,0,1113,3,1,ff80818157e246e00157e674ea86216b,8.0
1,4.0,1,1,10,1440,0,25000,250000,2,2,3,963,0,0,ff80818157e246e00157e6b5994a2589,8.0
2,3.0,1,1,8,1650,1,29500,200000,2,2,3,2288,0,0,ff80818157e246e00157ead1028e4748,8.0
0,2.0,0,0,5,950,0,13000,130000,1,2,3,963,3,0,ff80818157eb6c750157eb6d22260005,8.0
1,2.0,0,0,0,1200,0,15000,150000,1,2,0,1904,0,1,ff80818157eb6c750157eb80cdfe036a,8.0
1,11.0,0,1,1,937,0,12000,50000,1,2,0,1081,0,0,ff80818157eb6c750157eb890c2b04c6,8.0
3,3.0,0,1,6,1100,0,10000,100000,1,2,3,408,0,1,ff80818157eba5000157ebbec43f0672,8.0
1,2.0,0,0,10,1000,0,13000,120000,0,2,3,236,3,2,ff80818157ebe6030157ec13bcfb0342,8.0
2,3.0,1,1,0,1460,0,20000,40000,2,2,3,320,0,0,ff80818157ebe7810157ec217ad50c6a,8.0
2,3.0,0,0,3,1800,0,30000,300000,2,1,3,325,3,1,ff80818157ebe7810157ec242af60cf2,8.0
0,2.0,0,0,10,325,0,6500,50000,0,2,3,1522,3,1,ff80818157ebe7810157ec24600e0cff,8.0
0,3.0,0,0,1,300,0,8000,35000,0,1,3,1494,2,1,ff80818157ee22cd0157efc9bd1605d3,8.0
0,0.0,1,0,0,1890,1,26000,300000,2,2,3,428,0,2,ff80818157ee2b5d0157f04e8a200fda,8.0
0,2.0,0,0,15,1400,0,9000,90000,1,2,3,2227,0,1,ff80818157ee2b5d0157f06e9116132a,8.0
1,1.0,0,0,10,750,0,14000,140000,1,2,0,1575,0,1,ff80818157ee2b5d0157f0ec2a951e0b,8.0
0,2.0,0,0,8,300,0,6000,60000,0,2,0,282,3,1,ff80818157ee2b5d0157f1363abb232b,8.0
2,2.0,0,0,3,800,0,9000,89999,1,2,0,1647,3,1,ff80818157ee32b80157efeed8cc0ee4,8.0
2,2.0,0,0,3,500,0,7000,70000,0,2,0,1645,3,1,ff80818157ee32b80157eff34cfd0fa0,8.0
1,2.0,0,0,8,700,0,13000,104000,1,2,3,1639,3,2,ff80818157ee32b80157f0005224119b,8.0
11,14.0,1,1,2,1610,1,34000,300000,2,2,3,2312,0,0,ff80818157ee32b80157f03083de243a,8.0
9,11.0,1,1,0,1551,1,35000,350000,2,2,0,1335,0,0,ff80818157ee32b80157f06cc0ed35bf,8.0
2,2.0,0,0,0,600,0,9000,75000,1,2,0,388,3,1,ff80818157ee32b80157f070245b36ab,8.0
2,2.0,0,0,5,1200,0,14000,125000,2,2,3,2062,3,1,ff80818157ee32b80157f08a48973f06,8.0
1,3.0,0,0,7,1800,0,35000,350000,2,2,3,1038,0,1,ff80818157ee32b80157f15e96c56fa8,8.0
2,2.0,0,0,5,1300,0,25000,250000,2,2,0,2247,0,1,ff80818157ee32b80157f1bd8d0402dc,8.0
4,5.0,0,0,0,400,0,10500,40000,0,2,1,237,3,0,ff80818157f503970157f623adc80f4e,8.0
1,2.0,0,0,0,450,0,7000,50000,0,2,3,428,3,1,ff80818157f5051e0157f56171d6180e,8.0
0,2.0,0,0,0,700,0,10000,60000,1,2,0,428,1,1,ff80818157f5051e0157f564a74318f8,8.0
0,2.0,0,0,8,2200,0,20000,200000,2,2,0,1157,0,1,ff80818157f5051e0157f579d9fe1da4,8.0
1,2.0,0,0,0,1345,0,14000,140000,1,2,3,1778,0,1,ff80818157f5051e0157f5a3e46625af,8.0
3,3.0,0,0,2,120,0,6000,20000,5,2,1,1220,3,1,ff80818157f5051e0157f5fbc76e347b,8.0
0,0.0,0,0,0,3075,0,43000,430000,3,2,3,877,0,2,ff80818157f5051e0157f617d7843978,8.0
1,4.0,1,1,0,1100,0,15000,150000,1,2,3,748,0,0,ff80818157f5051e0157f61b6cc03a4c,8.0
0,3.0,0,0,8,950,0,20000,100000,1,0,0,237,3,1,ff80818157f5051e0157f62a58013d83,8.0
0,2.0,0,0,15,800,0,12000,125000,1,2,3,336,3,1,ff80818157f5051e0157f63cf5e44140,8.0
1,3.0,1,1,0,1855,1,13500,100000,1,2,3,653,0,0,ff80818157f5051e0157f6413b8b422b,8.0
1,5.0,1,1,0,1400,0,15000,750000,2,2,3,86,0,0,ff80818157f5051e0157f68210df505c,8.0
3,3.0,0,0,8,500,0,14000,100000,0,2,3,789,3,1,ff80818157f5051e0157f6b40b915d30,8.0
5,7.0,1,1,8,1300,1,30000,250000,2,2,0,1296,0,0,ff80818157f5051e0157f6d6cc746328,8.0
2,3.0,0,0,0,800,0,10000,70000,1,1,0,1706,3,1,ff80818157f508010157f516df7300b9,8.0
3,4.0,1,1,0,1360,1,17000,100000,2,2,0,653,0,0,ff80818157f74f570157fa083bc60c62,8.0
1,2.0,0,0,2,750,0,9000,90000,1,2,3,1180,0,0,ff80818157f751030157f77f9d000496,8.0
1,5.0,0,1,0,1120,0,12000,60000,1,1,0,897,0,0,ff80818157f751030157f97b7bcc0fe6,8.0
1,4.0,1,1,0,1449,1,25000,200000,2,2,0,668,0,0,ff80818157f751030157fa150b0615d9,8.0
6,7.0,0,1,0,1200,0,21000,126000,2,0,0,577,0,0,ff80818157f751030157fa42faaa1a6a,8.0
11,22.0,1,1,0,1930,1,35000,350000,2,2,3,2108,0,0,ff80818157f751030157fa77bf2c2b75,8.0
2,5.0,0,1,2,1160,0,11000,100000,1,2,3,730,0,0,ff80818157f751030157fabb04e63872,8.0
0,2.0,0,0,7,590,0,8500,65000,1,1,3,301,3,1,ff80818157f751030157fb05bf29455f,8.0
2,8.0,1,1,2,1200,1,7500,50000,1,2,3,414,0,0,ff80818157f751030157fb5e85e75545,8.0
3,3.0,0,0,7,300,0,5000,40000,0,1,0,279,3,1,ff80818157f7553a0157fb49643d1eeb,8.0
1,4.0,0,0,5,1400,0,21000,105000,1,2,0,1133,0,1,ff80818157fb7d590157fb9f85920752,8.0
1,2.0,0,0,0,940,0,20000,220000,2,2,3,1757,0,0,ff80818157fb7d590157fbe6beb012ed,8.0
0,4.0,0,0,8,900,0,15000,50000,1,2,3,1563,1,1,ff80818157feb2c00157ff3f248105f4,8.0
3,4.0,0,1,0,1330,0,14000,140000,1,2,0,1607,0,0,ff80818157feb2c00157ff7da9ff16e4,8.0
2,3.0,0,0,0,1000,0,10000,100000,1,2,3,65,0,1,ff80818157feb2c00157ffabf0661fe7,8.0
0,3.0,0,0,0,2150,0,30000,300000,3,2,0,1273,0,1,ff80818157feb2c00157fface7092013,8.0
1,15.0,1,1,0,1710,1,25000,250000,2,0,0,279,0,0,ff80818157feb2c00157ffb64470224f,8.0
0,2.0,0,0,8,600,0,10000,50000,1,2,0,626,3,1,ff80818157feb2c00157ffb7cf4b22ad,8.0
3,4.0,1,1,0,880,0,12000,120000,1,2,3,1256,0,0,ff80818157feb2c00157ffcb67902659,8.0
2,2.0,0,0,0,600,0,9000,50000,0,1,0,1440,3,1,ff80818157fec13e0157ffcda6b70b57,8.0
0,2.0,0,0,10,800,0,10000,75000,1,1,0,1440,3,1,ff80818157ffcd9f0157ffd10be00066,8.0
1,3.0,0,0,4,600,0,6500,100000,1,1,3,1597,3,1,ff80818157ffde8c0157fff1173603ee,8.0
1,2.0,0,0,20,600,0,10000,85000,0,1,1,969,1,1,ff80818157ffde8c0158003ee50b12a0,8.0
0,1.0,0,0,15,1000,0,15000,150000,1,2,3,282,3,1,ff80818157ffe0f50157ffe3043e000a,8.0
2,3.0,0,0,1,500,0,12000,120000,0,1,3,279,3,0,ff808181580045df0158004cee010174,8.0
0,3.0,0,0,30,500,0,7000,50000,0,2,3,1829,3,1,ff808181580045df01580063047405d6,8.0
0,2.0,0,0,6,1100,0,14000,140000,1,2,0,1286,3,1,ff808181580045df01580066356c068c,8.0
7,7.0,0,1,0,3600,1,34500,180000,4,2,0,2288,0,0,ff8081815800688801580082fec7058f,8.0
0,2.0,0,0,30,850,0,17000,170000,1,2,0,1803,3,1,ff80818158006888015800db0fc419d9,8.0
0,1.0,0,0,10,650,0,13500,135000,1,2,0,1043,0,1,ff8081815800df91015800e869560168,8.0
3,5.0,0,0,0,1100,0,17000,120000,1,2,0,766,0,0,ff8081815800df91015800fee6a30679,8.0
4,8.0,1,1,6,1635,1,28000,250000,2,2,3,871,0,0,ff80818158015066015801d5a3eb0684,8.0
4,4.0,0,0,0,250,0,8500,50000,5,2,1,939,3,1,ff808181580429ce0158048c225f073c,8.0
1,2.0,0,0,8,600,0,10500,75000,1,2,3,691,3,1,ff808181580429ce015804afec2f141e,8.0
1,4.0,0,1,0,1350,0,18000,180000,2,2,3,1798,0,1,ff808181580429ce015804b7e0111588,8.0
2,3.0,0,0,1,800,0,14000,140000,1,2,3,843,3,1,ff8081815804cbac015804d688b40292,8.0
1,4.0,0,0,0,650,0,8000,80000,0,2,3,1827,0,1,ff8081815804de8c015805168ffb02e3,8.0
2,3.0,0,0,1,1000,0,20000,120000,1,2,3,53,3,0,ff8081815804de8c0158053b19640477,8.0
1,1.0,0,0,8,1350,0,15000,150000,1,2,3,293,0,1,ff8081815804dfd4015804e6d7350123,8.0
1,3.0,0,1,7,1450,0,25000,250000,2,2,3,826,0,0,ff8081815804dfd4015804fc15c4056a,8.0
5,5.0,1,1,3,1200,0,13000,150000,1,2,3,1286,0,1,ff8081815804dfd40158053cb2ec1162,8.0
2,2.0,0,0,7,800,0,12000,120000,1,2,0,1403,3,1,ff8081815804dfd40158054ae4ad13a1,8.0
0,3.0,0,0,9,1150,0,20000,200000,1,2,0,1403,0,1,ff8081815804dfd40158056f011619b3,8.0
2,3.0,0,0,7,1000,0,16000,160000,1,2,3,1695,0,0,ff8081815804dfd4015805c32e62257f,8.0
3,3.0,0,0,10,700,0,16000,75000,1,2,0,1954,3,1,ff8081815804e216015805acd0120a85,8.0
2,4.0,0,1,1,1150,0,23000,150000,1,2,3,1987,0,0,ff8081815805fcd50158067c81d11313,8.0
3,3.0,0,0,2,200,0,5500,25000,5,2,0,668,3,1,ff8081815805fcd5015807f7ab8e2a36,8.0
0,2.0,0,0,5,1200,0,12000,120000,1,2,3,279,3,1,ff8081815805fcd501580914238e2b0a,8.0
0,2.0,0,0,10,1000,0,15000,100000,1,2,0,279,3,1,ff8081815809ac7c015809c3555f02a3,8.0
3,3.0,0,0,6,1600,0,22000,200000,2,2,3,1819,0,1,ff808181580a063401580a287d120443,8.0
3,4.0,0,1,0,1000,0,15000,150000,1,2,3,900,0,0,ff808181580a063401580a2b9c3d04be,8.0
1,2.0,0,0,10,2400,0,18000,100000,3,2,0,1186,0,1,ff808181580a38ee01580a3e4a0600b1,8.0
2,2.0,0,0,0,900,0,11000,100000,1,2,0,2314,3,1,ff808181580a38ee01580a4947bd01f5,8.0
1,1.0,0,0,5,950,0,14000,100000,1,2,3,1778,0,1,ff808181580a38ee01580a5a3ff10463,8.0
1,3.0,0,1,3,1150,0,16000,100000,1,2,3,1338,0,0,ff808181580a5f8801580a67a9e80058,8.0
4,4.0,1,1,9,1460,1,26000,260000,2,2,0,963,0,0,ff808181580a60e401580abab5ef0c24,8.0
2,3.0,0,1,0,1900,0,42000,420000,2,2,3,891,0,1,ff808181580a60e401580ac445860d62,8.0
1,3.0,0,1,3,1160,0,13000,100000,1,2,0,1918,0,0,ff808181580a60e401580af671d61543,8.0
0,1.0,0,0,10,2000,0,50000,200000,3,2,3,253,0,2,ff808181580a60e401580b2f28ce1d90,8.0
2,2.0,0,0,0,1100,0,14000,140000,1,2,0,1767,0,1,ff808181580a60e401580b36fc571f0f,8.0
3,7.0,0,1,0,1000,0,13000,60000,2,2,3,470,0,0,ff808181580a60e401580b3984281f7b,8.0
0,1.0,0,0,8,450,0,4500,30000,0,1,0,119,3,1,ff808181580a60e401580b5e41102468,8.0
2,2.0,0,0,5,1000,0,13500,50000,1,2,0,931,0,1,ff808181580a60e401580b64631e250a,8.0
3,4.0,1,1,4,1070,0,14500,100000,1,2,0,1133,0,0,ff808181580b8b2901580baa0f36029d,8.0
0,2.0,0,0,0,800,0,14000,140000,1,2,3,42,0,1,ff808181580bcfb201580c320f040437,8.0
0,3.0,0,0,0,1200,0,22000,220000,1,2,3,1610,0,0,ff808181580eae4701580f20b52e29a0,8.0
3,5.0,0,0,3,400,0,6500,15000,0,2,0,653,3,0,ff808181580eae4701580f5fb6733432,8.0
0,1.0,0,0,2,1000,0,13000,130000,1,2,0,1888,0,2,ff808181580f714e01580f77b8f90065,8.0
2,3.0,0,0,1,800,0,8500,50000,1,2,0,2227,0,1,ff808181580f72b601580f74705d002d,8.0
1,2.0,0,0,0,650,0,10000,80000,0,1,0,410,3,1,ff808181580f72b601580f75140d0040,8.0
3,3.0,0,0,0,500,0,6500,65000,0,2,0,2227,0,1,ff808181580f72b601580f7bd2e50127,8.0
0,3.0,0,0,3,750,0,14500,60000,1,2,0,424,0,1,ff808181580f74c301580fb2e67d0232,8.0
2,2.0,0,0,0,300,0,7000,70000,0,2,0,1695,3,1,ff808181580fdc0c0158148f2d6f18c0,8.0
3,5.0,0,1,9,1000,0,15000,150000,1,2,3,589,0,0,ff808181580fdc0c015815681cfb205a,8.0
4,13.0,1,1,1,1435,1,18000,180000,1,2,3,1793,0,0,ff808181580fdd670158102051580ace,8.0
0,5.0,0,1,7,150,0,7000,70000,5,2,1,2210,3,0,ff808181580fdd67015810869998184a,8.0
3,3.0,0,1,1,900,0,13500,135000,1,2,3,2192,0,0,ff808181580fdd6701581087909f1867,8.0
2,10.0,0,1,9,1432,1,25000,200000,2,2,0,360,1,0,ff808181580fdd67015810c504201d19,8.0
2,2.0,0,0,5,1200,0,18000,180000,1,2,3,1176,0,1,ff808181580fdd670158145fa1ef44ae,8.0
0,1.0,0,0,20,800,0,16000,96000,1,2,0,1904,3,1,ff808181580fdd670158148354da49e3,8.0
4,4.0,1,1,3,970,1,10000,50000,1,2,0,612,1,0,ff808181580fdd670158148bd4294af8,8.0
7,12.0,1,1,1,930,1,13000,100000,1,2,0,1081,0,0,ff808181580fdd67015814ed198354f5,8.0
2,4.0,0,0,1,1350,0,7000,50000,1,0,0,877,3,0,ff808181580fdd67015814f68e6755e0,8.0
1,2.0,0,0,5,600,0,11000,100000,1,2,0,1348,3,1,ff808181580fdd6701581512e13b59c8,8.0
2,3.0,0,0,5,250,0,7500,75000,5,2,1,2142,2,1,ff808181580fdfcd0158118b42a30ccd,8.0
2,3.0,0,1,1,1327,0,14000,150000,2,2,0,730,0,0,ff80818158164ad4015818eef18a0732,8.0
1,4.0,0,1,0,2400,0,60000,500000,3,2,2,2247,0,1,ff80818158164ad401581939be32099e,8.0
2,2.0,0,0,15,700,0,13500,60000,1,2,3,1433,0,1,ff80818158164ad40158197a80900d46,8.0
0,3.0,0,0,10,900,0,11000,110000,1,2,3,1599,0,0,ff80818158164ad40158198134670e15,8.0
1,5.0,0,1,3,1265,0,18000,140000,1,2,0,410,0,0,ff80818158164c54015818bde00c07b8,8.0
3,3.0,0,0,0,180,0,9000,70000,5,2,0,1569,3,1,ff80818158164c54015818ef99680aad,8.0
1,3.0,0,0,0,400,0,9500,50000,0,2,0,1331,3,1,ff80818158164c5401581918ec5f0e25,8.0
2,3.0,0,0,2,1200,0,8500,35000,1,2,0,653,0,0,ff8081815819bfdb01581a5201560870,8.0
10,13.0,1,1,0,1101,1,16000,180000,2,2,3,2312,0,0,ff8081815819c16801581a08b7ff0af1,8.0
1,2.0,0,0,0,700,0,6000,30000,1,1,0,1919,0,1,ff8081815819c16801581a41ab271396,8.0
6,14.0,1,1,1,2062,1,25000,200000,2,2,3,1202,0,0,ff8081815819c40e01581a7b253e0945,8.0
0,1.0,0,0,5,500,0,6000,60000,0,2,3,279,3,1,ff808181581b07da01581bcbf763112d,8.0
4,4.0,0,1,3,1500,0,22000,200000,2,2,0,1522,0,0,ff808181581b07da01581dc87f4d1734,8.0
7,12.0,1,1,0,1400,1,16000,100000,2,2,0,1851,0,0,ff808181581b0a5801581b3a4b280260,8.0
1,2.0,0,0,15,600,0,10000,100000,0,2,3,1045,3,1,ff808181581b0a5801581b53878a0339,8.0
1,1.0,0,0,5,900,0,11000,100000,2,2,0,2312,0,1,ff808181581e52e701581f0b6eae0b7c,8.0
0,0.0,1,0,12,900,0,16000,100000,1,2,3,1938,0,2,ff808181581e545101581e7dd0d90c6e,8.0
1,2.0,0,0,2,900,0,12000,120000,1,2,3,963,0,1,ff808181581e545101581e8f97e5101f,8.0
0,1.0,0,0,5,600,0,7500,50000,1,2,3,113,2,2,ff808181581e545101581e93a83910dc,8.0
1,4.0,0,0,2,900,0,14000,150000,2,2,3,1829,3,1,ff808181581e545101581f003990255b,8.0
3,3.0,0,0,1,850,0,10000,75000,1,2,3,1081,3,1,ff808181581e545101581f0fdaaa27d1,8.0
4,15.0,1,1,0,1569,1,30000,300000,2,2,3,843,0,0,ff808181581e545101581f140b8f28b5,8.0
1,1.0,0,0,10,1100,0,17000,170000,1,2,3,1803,0,1,ff808181581e545101581f1d2a9b2a2f,8.0
3,4.0,0,0,0,750,0,13000,60000,1,2,0,1256,0,1,ff808181581e545101581f31a1962d9d,8.0
0,3.0,0,0,10,2500,0,65000,650000,3,2,0,1220,0,1,ff808181581e545101581f47d3b53172,8.0
4,5.0,1,1,2,1440,1,25000,250000,2,0,3,2227,0,0,ff808181581e545101581f77fc7f3bb4,8.0
2,4.0,0,1,7,1180,0,14500,125000,1,2,0,1273,0,0,ff808181581e545101581f816ab43d6d,8.0
0,3.0,0,0,8,840,0,10000,100000,1,2,0,833,3,1,ff808181581e545101581f934fa640a7,8.0
1,2.0,0,0,4,1000,0,10000,100000,1,2,3,65,0,1,ff808181581e545101581fb64a594717,8.0
2,4.0,0,0,2,525,0,7200,40000,0,2,0,1962,3,1,ff808181581e545101581fcb78224abc,8.0
0,1.0,0,0,25,1300,0,17000,200000,1,2,0,708,3,1,ff808181581e545101581fd35aa94c0e,8.0
1,3.0,0,0,2,450,0,5000,55000,0,2,0,428,3,1,ff808181581e545101581fe79b794f7e,8.0
3,3.0,0,1,14,1650,0,15000,150000,3,2,0,963,0,0,ff808181581e54510158239c4d560a2b,8.0
1,2.0,0,0,0,1300,0,10900,100000,1,1,3,2304,0,1,ff808181581e5451015823ac5ebb0d69,8.0
12,18.0,0,1,0,1290,0,20000,200000,1,2,0,89,0,0,ff808181581e5451015823b4b35b0f2b,8.0
0,3.0,0,0,5,900,0,18000,200000,1,2,3,2247,3,1,ff808181581e5451015823c747ed13c0,8.0
0,1.0,0,0,5,1300,0,10000,100000,1,2,3,1599,3,1,ff808181581e5451015823d3ca1d16c7,8.0
3,4.0,1,1,14,2500,1,28000,280000,2,2,3,1148,0,0,ff808181581e5451015823d95e6417e9,8.0
1,4.0,1,1,1,1610,1,25000,250000,2,2,3,616,0,0,ff808181581e570a01581eae7c00063d,8.0
1,2.0,0,0,6,600,0,7500,10000,2,2,0,1440,3,1,ff808181581e570a01581f2fdfa10ed0,8.0
13,14.0,1,1,1,1750,1,35000,250000,2,2,3,619,0,0,ff808181581e570a0158205659661f2a,8.0
2,2.0,0,0,1,800,0,12000,120000,1,2,0,2328,3,1,ff808181581e570a015820695ec31fff,8.0
3,4.0,0,0,2,600,0,16000,100000,0,2,3,789,3,1,ff808181581e570a015822d3b3af2a7c,8.0
0,2.0,0,0,3,400,0,6500,50000,0,2,0,317,3,1,ff8081815823e463015823f6be660404,8.0
2,4.0,0,1,8,1300,0,14000,140000,1,2,3,515,0,0,ff8081815823e4630158240aef7b08d1,8.0
0,1.0,0,0,4,2000,0,20000,200000,2,2,3,1798,0,1,ff8081815824b01b015824ccd218055d,8.0
3,4.0,1,1,4,1405,0,12000,120000,2,2,0,2002,0,0,ff8081815825363b0158253d1b2700dc,8.0
1,4.0,1,1,1,1306,1,22000,200000,2,2,0,1256,0,0,ff808181582611050158280d66e80abb,8.0
1,2.0,0,0,5,1000,0,14000,150000,2,1,3,2247,3,1,ff8081815826110501582835ce3a0c9e,8.0
2,13.0,1,1,5,1860,1,35000,350000,2,2,3,2328,0,0,ff808181582611050158286dd1281167,8.0
1,4.0,0,1,1,1165,0,17000,170000,1,2,0,903,0,0,ff8081815828c0f20158295c7e7f0a61,8.0
2,4.0,1,1,0,1000,1,10000,100000,1,2,0,1142,0,0,ff8081815828c245015828cb4387019a,8.0
3,4.0,0,1,0,900,0,20000,80000,1,2,0,789,0,0,ff8081815828c24501582971716923c1,8.0
1,1.0,0,0,10,1200,0,8500,80000,1,0,3,2267,3,1,ff808181582978b901582a48972f0e4c,8.0
1,2.0,0,0,5,1200,0,18000,180000,1,1,3,766,3,1,ff80818158297a0d0158299d138106c6,8.0
2,3.0,0,1,11,1050,0,20000,200000,1,0,3,871,3,0,ff80818158297a0d015829a3b3aa0847,8.0
0,0.0,0,0,1,1200,0,11000,100000,1,2,0,1529,0,2,ff80818158297a0d015829db463e1489,8.0
0,0.0,0,0,2,560,0,10000,50000,0,2,3,834,3,2,ff80818158297a0d01582a1fe5db2423,8.0
0,3.0,0,1,2,1450,0,16500,165000,2,2,0,730,0,0,ff80818158297c5f0158299a49d201fb,8.0
0,1.0,0,0,7,750,0,10000,80000,1,2,0,877,0,2,ff8081815829cdb3015829dba7d70104,8.0
0,1.0,0,0,3,1250,0,24000,240000,2,2,3,166,0,2,ff808181582a5be101582a665c3301dd,8.0
4,4.0,0,0,0,750,0,17500,100000,1,2,0,231,3,1,ff808181582a659e01582e32b2761fc8,8.0
4,4.0,1,1,5,1437,1,30000,250000,2,2,3,979,0,0,ff808181582a659e01582e35e26f2000,8.0
2,5.0,0,1,3,1110,0,14500,80000,1,2,0,653,0,0,ff808181582a659e01582e5ef90d228c,8.0
0,2.0,0,0,2,550,0,6000,60000,0,1,0,871,3,1,ff808181582a659e01582e767ee923e2,8.0
0,1.0,0,0,8,1600,0,7000,14000,1,2,0,1679,0,2,ff808181582a659e01582ee7b9002b77,8.0
1,1.0,0,0,1,300,0,3500,5000,5,2,0,1065,2,1,ff808181582a7ceb01582a805e560045,8.0
1,1.0,0,0,15,300,0,4000,20000,5,1,1,1575,2,1,ff808181582a7ceb01582aec33351411,8.0
1,2.0,0,0,0,400,0,4000,25000,0,2,0,1154,3,1,ff808181582a7ceb01582e9f365167c7,8.0
0,3.0,0,0,0,600,0,6000,25000,1,2,0,1154,3,1,ff808181582a7ceb01582ea09ced680a,8.0
0,0.0,0,0,10,600,0,8000,80000,0,2,0,963,3,2,ff808181582a7ceb01582ebe40ff6e77,8.0
2,8.0,1,1,3,845,1,8000,88000,1,2,0,420,0,0,ff808181582a7ceb01582ed1c145735a,8.0
16,18.0,0,1,0,1880,0,28000,280000,2,2,3,86,0,0,ff808181582a7ceb01582ee0ba8e773e,8.0
0,3.0,0,0,0,400,0,5000,40000,0,2,0,1279,3,1,ff808181582a7ceb01582ee4558b7817,8.0
1,3.0,0,0,2,600,0,9500,40000,0,2,0,1237,0,1,ff808181582a7ceb01582f1bc053043a,8.0
3,4.0,0,0,3,700,0,10000,100000,0,2,0,551,0,1,ff808181582a7ceb01582f1d14cf0497,8.0
0,1.0,0,0,2,350,0,6000,50000,5,2,1,1183,3,1,ff808181582f1e4301582f4b9e2b033a,8.0
0,5.0,1,1,0,1800,1,30000,300000,2,2,3,1610,0,0,ff808181582f1e4301582f55d9bc03ee,8.0
1,10.0,1,1,0,1100,1,13000,130000,1,2,0,2167,0,0,ff808181582f1e43015832d92e0d1c35,8.0
2,3.0,0,1,5,825,0,9000,60000,1,2,0,1124,0,0,ff808181582f1e4301583359968f27d6,8.0
2,3.0,0,0,3,900,0,13500,80000,1,2,3,773,3,2,ff808181582f1ffa01582f355c2b0604,8.0
3,4.0,0,1,8,660,0,7000,70000,1,2,0,653,0,0,ff808181582f1ffa015832a264f5436e,8.0
4,4.0,0,0,0,1100,0,11000,110000,1,2,3,2030,0,0,ff808181582f1ffa015832b120af4573,8.0
2,7.0,1,1,2,1800,1,25000,250000,2,2,0,2312,0,0,ff808181582f1ffa015832b989e546b9,8.0
1,3.0,0,0,5,500,0,9000,45000,0,2,0,1563,3,1,ff808181582f1ffa015833031c2b5d3c,8.0
6,9.0,0,1,0,1785,0,45000,135000,2,2,3,236,0,0,ff808181582f1ffa0158330bcc0e5f48,8.0
5,9.0,1,1,0,3255,0,60000,360000,3,2,3,619,0,0,ff808181582f1ffa01583315ee8c61a2,8.0
0,3.0,0,0,0,1200,0,25000,250000,1,0,0,1008,0,1,ff808181582f1ffa01583381c2647dd9,8.0
0,2.0,0,0,7,750,0,10000,110000,1,2,3,282,3,1,ff808181582f223201582f9fdd9c07f3,8.0
0,3.0,0,0,3,1000,0,19000,100000,1,2,0,64,3,1,ff808181582f22320158324b2946186f,8.0
1,3.0,0,0,0,350,0,5500,65000,0,1,0,1379,3,1,ff808181582f2232015832a921641b77,8.0
0,3.0,0,0,12,700,0,14000,140000,1,2,3,1036,3,1,ff8081815833827301583391ca5f032d,8.0
2,2.0,0,0,5,990,0,14000,140000,1,2,0,833,0,1,ff8081815833c6b9015833ebf6ba0815,8.0
1,2.0,0,0,1,1200,0,20000,350000,1,2,3,1128,3,1,ff8081815833c6b901583401c0420e4c,8.0
2,7.0,0,1,1,1050,0,18000,180000,1,2,3,628,0,0,ff8081815833c6b901583407ea710fbb,8.0
1,2.0,0,0,20,500,0,7000,50000,0,1,0,1654,3,1,ff8081815833c6b901583408807b0fd9,8.0
1,3.0,0,0,2,1125,0,11000,100000,1,2,3,345,0,1,ff8081815833c6b90158341297651297,8.0
0,1.0,0,1,0,2000,0,40000,300000,3,2,3,2288,0,2,ff8081815833c6b9015834201dac1630,8.0
0,0.0,0,0,5,1600,0,12500,125000,1,2,3,2227,0,2,ff80818158348421015834c8cb3a0516,8.0
0,1.0,0,0,10,900,0,13000,130000,1,2,3,977,3,2,ff80818158348421015836f69e5f1441,8.0
7,8.0,1,1,1,1750,1,32000,320000,2,2,3,1231,1,0,ff808181583484210158389eccea2c2e,8.0
2,4.0,1,1,0,1000,0,8000,80000,1,1,0,1919,0,0,ff8081815834842101583b0898e752f7,8.0
0,3.0,0,0,7,1850,0,16000,150000,2,2,0,1273,1,1,ff8081815834842101583d5c182c5db6,8.0
2,3.0,0,1,0,1260,0,20000,250000,1,2,3,2314,0,0,ff8081815834842101583dcc89c266d8,8.0
1,1.0,0,0,10,450,0,4700,45000,0,1,0,1717,2,0,ff8081815834842101583de68985688a,8.0
0,2.0,0,0,0,1000,0,10000,100000,1,2,0,1982,3,0,ff8081815834842101583e5e8f527140,8.0
1,21.0,1,1,1,1454,1,30000,320000,1,2,3,833,0,0,ff80818158348c82015834ebff3f0656,8.0
2,4.0,1,1,0,1390,1,14500,100000,2,2,3,2284,0,0,ff80818158348c820158356185940c9b,8.0
2,4.0,0,0,3,600,0,8500,70000,1,2,0,166,0,1,ff80818158348c82015838d854af32ed,8.0
1,5.0,1,1,2,1338,0,21500,100000,2,2,3,1339,0,0,ff80818158348c820158391f118339a3,8.0
0,3.0,0,0,1,1200,0,15000,150000,1,2,3,1315,0,0,ff80818158348c8201583a1ff5814e1d,8.0
3,3.0,0,0,1,500,0,10500,50000,0,2,0,528,2,1,ff80818158348c8201583ce7a50e5c9d,8.0
0,3.0,0,0,3,1200,0,12000,40000,1,2,0,301,0,1,ff80818158348c8201583d0508885de2,8.0
2,3.0,0,0,10,1200,0,7000,70000,1,2,0,1273,0,1,ff80818158348c8201583e2ec0f8744f,8.0
